"Notes"	"State"	"State Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	"UCD - Drug/Alcohol Induced"	"UCD - Drug/Alcohol Induced Code"	"UCD - Drug/Alcohol Induced Cause"	"UCD - Drug/Alcohol Induced Cause Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"South Carolina"	"45"	"Male"	"M"	"2005"	"2005"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	281	2077805	13.5	13.1
	"South Carolina"	"45"	"Male"	"M"	"2005"	"2005"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	19055	2077805	917.1	1098.6
	"South Carolina"	"45"	"Male"	"M"	"2006"	"2006"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	264	2120192	12.5	12.4
	"South Carolina"	"45"	"Male"	"M"	"2006"	"2006"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	30	2120192	1.4	1.4
	"South Carolina"	"45"	"Male"	"M"	"2006"	"2006"	"Drug-induced causes"	"D"	"All other drug-induced causes"	"D9"	49	2120192	2.3	2.4
	"South Carolina"	"45"	"Male"	"M"	"2006"	"2006"	"Alcohol-induced causes"	"A"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	11	2120192	Unreliable	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"2006"	"2006"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	274	2120192	12.9	12.1
	"South Carolina"	"45"	"Male"	"M"	"2006"	"2006"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	19112	2120192	901.4	1049.7
	"South Carolina"	"45"	"Male"	"M"	"2007"	"2007"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	260	2163318	12.0	12.1
	"South Carolina"	"45"	"Male"	"M"	"2007"	"2007"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	30	2163318	1.4	1.3
	"South Carolina"	"45"	"Male"	"M"	"2007"	"2007"	"Drug-induced causes"	"D"	"All other drug-induced causes"	"D9"	28	2163318	1.3	1.3
	"South Carolina"	"45"	"Male"	"M"	"2007"	"2007"	"Alcohol-induced causes"	"A"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	25	2163318	1.2	1.1
	"South Carolina"	"45"	"Male"	"M"	"2007"	"2007"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	260	2163318	12.0	11.2
	"South Carolina"	"45"	"Male"	"M"	"2007"	"2007"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	19327	2163318	893.4	1021.1
	"South Carolina"	"45"	"Male"	"M"	"2008"	"2008"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	273	2203949	12.4	12.5
	"South Carolina"	"45"	"Male"	"M"	"2008"	"2008"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	31	2203949	1.4	1.4
	"South Carolina"	"45"	"Male"	"M"	"2008"	"2008"	"Drug-induced causes"	"D"	"All other drug-induced causes"	"D9"	18	2203949	Unreliable	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"2008"	"2008"	"Alcohol-induced causes"	"A"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	15	2203949	Unreliable	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"2008"	"2008"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	220	2203949	10.0	9.3
	"South Carolina"	"45"	"Male"	"M"	"2008"	"2008"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	19748	2203949	896.0	1013.9
	"South Carolina"	"45"	"Male"	"M"	"2009"	"2009"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	293	2232842	13.1	13.3
	"South Carolina"	"45"	"Male"	"M"	"2009"	"2009"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	35	2232842	1.6	1.5
	"South Carolina"	"45"	"Male"	"M"	"2009"	"2009"	"Alcohol-induced causes"	"A"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	25	2232842	1.1	1.1
	"South Carolina"	"45"	"Male"	"M"	"2009"	"2009"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	272	2232842	12.2	10.9
	"South Carolina"	"45"	"Male"	"M"	"2009"	"2009"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	20098	2232842	900.1	1000.1
	"South Carolina"	"45"	"Male"	"M"	"2010"	"2010"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	326	2250101	14.5	14.5
	"South Carolina"	"45"	"Male"	"M"	"2010"	"2010"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	36	2250101	1.6	1.6
	"South Carolina"	"45"	"Male"	"M"	"2010"	"2010"	"Drug-induced causes"	"D"	"All other drug-induced causes"	"D9"	13	2250101	Unreliable	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"2010"	"2010"	"Alcohol-induced causes"	"A"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	24	2250101	1.1	1.1
	"South Carolina"	"45"	"Male"	"M"	"2010"	"2010"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	281	2250101	12.5	11.1
	"South Carolina"	"45"	"Male"	"M"	"2010"	"2010"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	20529	2250101	912.4	1000.6
	"South Carolina"	"45"	"Male"	"M"	"2011"	"2011"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	288	2276628	12.7	12.7
	"South Carolina"	"45"	"Male"	"M"	"2011"	"2011"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	37	2276628	1.6	1.5
	"South Carolina"	"45"	"Male"	"M"	"2011"	"2011"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	12	2276628	Unreliable	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"2011"	"2011"	"Drug-induced causes"	"D"	"All other drug-induced causes"	"D9"	15	2276628	Unreliable	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"2011"	"2011"	"Alcohol-induced causes"	"A"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	26	2276628	1.1	1.1
	"South Carolina"	"45"	"Male"	"M"	"2011"	"2011"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	299	2276628	13.1	11.4
	"South Carolina"	"45"	"Male"	"M"	"2011"	"2011"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	20542	2276628	902.3	966.7
	"South Carolina"	"45"	"Male"	"M"	"2012"	"2012"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	266	2297213	11.6	11.8
	"South Carolina"	"45"	"Male"	"M"	"2012"	"2012"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	40	2297213	1.7	1.7
	"South Carolina"	"45"	"Male"	"M"	"2012"	"2012"	"Drug-induced causes"	"D"	"All other drug-induced causes"	"D9"	16	2297213	Unreliable	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"2012"	"2012"	"Alcohol-induced causes"	"A"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	21	2297213	0.9	0.9
	"South Carolina"	"45"	"Male"	"M"	"2012"	"2012"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	295	2297213	12.8	11.5
	"South Carolina"	"45"	"Male"	"M"	"2012"	"2012"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	21131	2297213	919.9	963.9
	"South Carolina"	"45"	"Male"	"M"	"2013"	"2013"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	302	2323119	13.0	13.0
	"South Carolina"	"45"	"Male"	"M"	"2013"	"2013"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	28	2323119	1.2	1.2
	"South Carolina"	"45"	"Male"	"M"	"2013"	"2013"	"Drug-induced causes"	"D"	"All other drug-induced causes"	"D9"	18	2323119	Unreliable	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"2013"	"2013"	"Alcohol-induced causes"	"A"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	22	2323119	0.9	1.0
	"South Carolina"	"45"	"Male"	"M"	"2013"	"2013"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	297	2323119	12.8	10.9
	"South Carolina"	"45"	"Male"	"M"	"2013"	"2013"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	22134	2323119	952.8	969.3
	"South Carolina"	"45"	"Male"	"M"	"2014"	"2014"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	337	2349394	14.3	14.4
	"South Carolina"	"45"	"Male"	"M"	"2014"	"2014"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	29	2349394	1.2	1.2
	"South Carolina"	"45"	"Male"	"M"	"2014"	"2014"	"Drug-induced causes"	"D"	"All other drug-induced causes"	"D9"	18	2349394	Unreliable	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"2014"	"2014"	"Alcohol-induced causes"	"A"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	22	2349394	0.9	0.9
	"South Carolina"	"45"	"Male"	"M"	"2014"	"2014"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	299	2349394	12.7	11.0
	"South Carolina"	"45"	"Male"	"M"	"2014"	"2014"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	22564	2349394	960.4	955.4
	"South Carolina"	"45"	"Male"	"M"	"2015"	"2015"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	394	2378968	16.6	17.0
	"South Carolina"	"45"	"Male"	"M"	"2015"	"2015"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	28	2378968	1.2	1.2
	"South Carolina"	"45"	"Male"	"M"	"2015"	"2015"	"Drug-induced causes"	"D"	"All other drug-induced causes"	"D9"	17	2378968	Unreliable	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"2015"	"2015"	"Alcohol-induced causes"	"A"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	18	2378968	Unreliable	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"2015"	"2015"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	360	2378968	15.1	12.8
	"South Carolina"	"45"	"Male"	"M"	"2015"	"2015"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	23398	2378968	983.5	958.4
	"South Carolina"	"45"	"Male"	"M"	"2016"	"2016"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	508	2407934	21.1	21.9
	"South Carolina"	"45"	"Male"	"M"	"2016"	"2016"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	21	2407934	0.9	0.9
	"South Carolina"	"45"	"Male"	"M"	"2016"	"2016"	"Drug-induced causes"	"D"	"All other drug-induced causes"	"D9"	28	2407934	1.2	1.2
	"South Carolina"	"45"	"Male"	"M"	"2016"	"2016"	"Alcohol-induced causes"	"A"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	27	2407934	1.1	1.1
	"South Carolina"	"45"	"Male"	"M"	"2016"	"2016"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	387	2407934	16.1	13.3
	"South Carolina"	"45"	"Male"	"M"	"2016"	"2016"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	23954	2407934	994.8	946.7
	"South Dakota"	"46"	"Female"	"F"	"1999"	"1999"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	25	378500	6.6	6.9
	"South Dakota"	"46"	"Female"	"F"	"1999"	"1999"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	3453	378500	912.3	645.9
	"South Dakota"	"46"	"Female"	"F"	"2000"	"2000"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	18	380286	Unreliable	Unreliable
	"South Dakota"	"46"	"Female"	"F"	"2000"	"2000"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	3499	380286	920.1	647.3
	"South Dakota"	"46"	"Female"	"F"	"2001"	"2001"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	25	381537	6.6	6.8
	"South Dakota"	"46"	"Female"	"F"	"2001"	"2001"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	3320	381537	870.2	613.7
	"South Dakota"	"46"	"Female"	"F"	"2002"	"2002"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	21	382328	5.5	5.7
	"South Dakota"	"46"	"Female"	"F"	"2002"	"2002"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	3472	382328	908.1	637.5
	"South Dakota"	"46"	"Female"	"F"	"2003"	"2003"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	22	383633	5.7	5.9
	"South Dakota"	"46"	"Female"	"F"	"2003"	"2003"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	3520	383633	917.5	641.5
	"South Dakota"	"46"	"Female"	"F"	"2004"	"2004"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	16	386677	Unreliable	Unreliable
	"South Dakota"	"46"	"Female"	"F"	"2004"	"2004"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	26	386677	6.7	7.0
	"South Dakota"	"46"	"Female"	"F"	"2004"	"2004"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	3356	386677	867.9	604.5
	"South Dakota"	"46"	"Female"	"F"	"2005"	"2005"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	24	389021	6.2	6.1
	"South Dakota"	"46"	"Female"	"F"	"2005"	"2005"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	3466	389021	891.0	619.5
	"South Dakota"	"46"	"Female"	"F"	"2006"	"2006"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	12	392420	Unreliable	Unreliable
	"South Dakota"	"46"	"Female"	"F"	"2006"	"2006"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	28	392420	7.1	7.0
	"South Dakota"	"46"	"Female"	"F"	"2006"	"2006"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	3480	392420	886.8	605.4
	"South Dakota"	"46"	"Female"	"F"	"2007"	"2007"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	10	396650	Unreliable	Unreliable
	"South Dakota"	"46"	"Female"	"F"	"2007"	"2007"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	27	396650	6.8	6.6
	"South Dakota"	"46"	"Female"	"F"	"2007"	"2007"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	3340	396650	842.1	577.8
	"South Dakota"	"46"	"Female"	"F"	"2008"	"2008"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	10	400236	Unreliable	Unreliable
	"South Dakota"	"46"	"Female"	"F"	"2008"	"2008"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	25	400236	6.2	5.9
	"South Dakota"	"46"	"Female"	"F"	"2008"	"2008"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	3479	400236	869.2	594.5
	"South Dakota"	"46"	"Female"	"F"	"2009"	"2009"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	10	403198	Unreliable	Unreliable
	"South Dakota"	"46"	"Female"	"F"	"2009"	"2009"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	20	403198	5.0	4.5
	"South Dakota"	"46"	"Female"	"F"	"2009"	"2009"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	3377	403198	837.6	569.3
	"South Dakota"	"46"	"Female"	"F"	"2010"	"2010"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	10	406799	Unreliable	Unreliable
	"South Dakota"	"46"	"Female"	"F"	"2010"	"2010"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	26	406799	6.4	6.3
	"South Dakota"	"46"	"Female"	"F"	"2010"	"2010"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	3488	406799	857.4	582.9
	"South Dakota"	"46"	"Female"	"F"	"2011"	"2011"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	17	410905	Unreliable	Unreliable
	"South Dakota"	"46"	"Female"	"F"	"2011"	"2011"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	36	410905	8.8	8.4
	"South Dakota"	"46"	"Female"	"F"	"2011"	"2011"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	3624	410905	882.0	593.5
	"South Dakota"	"46"	"Female"	"F"	"2012"	"2012"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	10	415038	Unreliable	Unreliable
	"South Dakota"	"46"	"Female"	"F"	"2012"	"2012"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	48	415038	11.6	12.3
	"South Dakota"	"46"	"Female"	"F"	"2012"	"2012"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	3603	415038	868.1	585.9
	"South Dakota"	"46"	"Female"	"F"	"2013"	"2013"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	19	420499	Unreliable	Unreliable
	"South Dakota"	"46"	"Female"	"F"	"2013"	"2013"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	32	420499	7.6	7.3
	"South Dakota"	"46"	"Female"	"F"	"2013"	"2013"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	3431	420499	815.9	552.1
	"South Dakota"	"46"	"Female"	"F"	"2014"	"2014"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	23	423862	5.4	5.7
	"South Dakota"	"46"	"Female"	"F"	"2014"	"2014"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	54	423862	12.7	14.3
	"South Dakota"	"46"	"Female"	"F"	"2014"	"2014"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	3567	423862	841.5	570.0
	"South Dakota"	"46"	"Female"	"F"	"2015"	"2015"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	18	426493	Unreliable	Unreliable
	"South Dakota"	"46"	"Female"	"F"	"2015"	"2015"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	10	426493	Unreliable	Unreliable
	"South Dakota"	"46"	"Female"	"F"	"2015"	"2015"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	47	426493	11.0	12.3
	"South Dakota"	"46"	"Female"	"F"	"2015"	"2015"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	3680	426493	862.9	576.4
	"South Dakota"	"46"	"Female"	"F"	"2016"	"2016"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	21	429182	4.9	5.3
	"South Dakota"	"46"	"Female"	"F"	"2016"	"2016"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	55	429182	12.8	11.8
	"South Dakota"	"46"	"Female"	"F"	"2016"	"2016"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	3700	429182	862.1	574.1
	"South Dakota"	"46"	"Male"	"M"	"1999"	"1999"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	50	371912	13.4	14.2
	"South Dakota"	"46"	"Male"	"M"	"1999"	"1999"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	3400	371912	914.2	988.0
	"South Dakota"	"46"	"Male"	"M"	"2000"	"2000"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	49	374558	13.1	13.6
	"South Dakota"	"46"	"Male"	"M"	"2000"	"2000"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	3428	374558	915.2	982.2
	"South Dakota"	"46"	"Male"	"M"	"2001"	"2001"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	47	376435	12.5	12.8
	"South Dakota"	"46"	"Male"	"M"	"2001"	"2001"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	3504	376435	930.8	990.3
	"South Dakota"	"46"	"Male"	"M"	"2002"	"2002"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	31	377692	8.2	8.4
	"South Dakota"	"46"	"Male"	"M"	"2002"	"2002"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	3347	377692	886.2	936.2
	"South Dakota"	"46"	"Male"	"M"	"2003"	"2003"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	46	380096	12.1	11.8
	"South Dakota"	"46"	"Male"	"M"	"2003"	"2003"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	3517	380096	925.3	966.2
	"South Dakota"	"46"	"Male"	"M"	"2004"	"2004"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	12	383719	Unreliable	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"2004"	"2004"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	73	383719	19.0	18.8
	"South Dakota"	"46"	"Male"	"M"	"2004"	"2004"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	3325	383719	866.5	899.3
	"South Dakota"	"46"	"Male"	"M"	"2005"	"2005"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	14	386472	Unreliable	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"2005"	"2005"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	63	386472	16.3	16.3
	"South Dakota"	"46"	"Male"	"M"	"2005"	"2005"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	3486	386472	902.0	920.3
	"South Dakota"	"46"	"Male"	"M"	"2006"	"2006"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	64	390613	16.4	15.9
	"South Dakota"	"46"	"Male"	"M"	"2006"	"2006"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	3463	390613	886.6	898.7
	"South Dakota"	"46"	"Male"	"M"	"2007"	"2007"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	52	394973	13.2	13.0
	"South Dakota"	"46"	"Male"	"M"	"2007"	"2007"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	3371	394973	853.5	859.6
	"South Dakota"	"46"	"Male"	"M"	"2008"	"2008"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	21	398888	5.3	5.4
	"South Dakota"	"46"	"Male"	"M"	"2008"	"2008"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	73	398888	18.3	17.4
	"South Dakota"	"46"	"Male"	"M"	"2008"	"2008"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	3444	398888	863.4	863.4
	"South Dakota"	"46"	"Male"	"M"	"2009"	"2009"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	17	403869	Unreliable	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"2009"	"2009"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	60	403869	14.9	13.8
	"South Dakota"	"46"	"Male"	"M"	"2009"	"2009"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	3411	403869	844.6	841.5
	"South Dakota"	"46"	"Male"	"M"	"2010"	"2010"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	11	407381	Unreliable	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"2010"	"2010"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	52	407381	12.8	12.5
	"South Dakota"	"46"	"Male"	"M"	"2010"	"2010"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	3475	407381	853.0	838.9
	"South Dakota"	"46"	"Male"	"M"	"2011"	"2011"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	25	413177	6.1	6.3
	"South Dakota"	"46"	"Male"	"M"	"2011"	"2011"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	76	413177	18.4	16.7
	"South Dakota"	"46"	"Male"	"M"	"2011"	"2011"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	3510	413177	849.5	828.1
	"South Dakota"	"46"	"Male"	"M"	"2012"	"2012"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	14	418316	Unreliable	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"2012"	"2012"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	77	418316	18.4	17.5
	"South Dakota"	"46"	"Male"	"M"	"2012"	"2012"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	3546	418316	847.7	815.9
	"South Dakota"	"46"	"Male"	"M"	"2013"	"2013"	"Drug-induced causes"	"D"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	17	424378	Unreliable	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"2013"	"2013"	"Alcohol-induced causes"	"A"	"All other alcohol-induced causes"	"A9"	80	424378	18.9	16.9
	"South Dakota"	"46"	"Male"	"M"	"2013"	"2013"	"All other non-drug and non-alcohol causes"	"O"	"All other non-drug and non-alcohol causes"	"O9"	3488	424378	821.9	785.7
